ind,SpeciesName,ANIC,Pic_code,Filter,tr,label,area,mean,min,max,camera_cat,location,patch_ID
gray01,Calloodes_grayanus,NA,4009,LCP,Pronotum,R,0.896,5.648,0,78,J25,RoI,gray01Pron
gray01,Calloodes_grayanus,NA,4010,RCP,Pronotum,R,0.896,30.76,18,80,J25,RoI,gray01Pron
gray02,Calloodes_grayanus,NA,4011,VIS,Pronotum,B,2.031,32.818,10,87,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4013,LCP,Pronotum,B,2.031,0.499,0,55,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4014,RCP,Pronotum,B,2.031,22.74,14,65,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4011,VIS,Pronotum,G,2.031,90.191,52,132,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4013,LCP,Pronotum,G,2.031,102.929,44,145,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4014,RCP,Pronotum,G,2.031,31.135,19,86,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4011,VIS,Pronotum,R,2.031,60.051,37,110,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4013,LCP,Pronotum,R,2.031,39.567,2,90,J25,RoI,gray02Pron
gray02,Calloodes_grayanus,NA,4014,RCP,Pronotum,R,2.031,43.79,23,89,J25,RoI,gray02Pron
gray03,Calloodes_grayanus,NA,3638,VIS,Pronotum,B,1.996,25.243,0,135,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3639,LCP,Pronotum,B,1.996,5.628,0,102,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3640,RCP,Pronotum,B,1.996,31.649,11,106,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3638,VIS,Pronotum,G,1.996,100.209,45,171,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3639,LCP,Pronotum,G,1.996,128.772,62,184,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3640,RCP,Pronotum,G,1.996,42.763,19,126,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3638,VIS,Pronotum,R,1.996,73.907,34,146,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3639,LCP,Pronotum,R,1.996,64.683,26,128,J21,RoI,gray03Pron
gray03,Calloodes_grayanus,NA,3640,RCP,Pronotum,R,1.996,69.983,31,130,J21,RoI,gray03Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4764,VIS,Pronotum,B,0.77,34.644,19,62,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4765,LCP,Pronotum,B,0.77,17.939,0,47,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4766,RCP,Pronotum,B,0.77,1.984,0,16,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4764,VIS,Pronotum,G,0.77,74.463,49,110,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4765,LCP,Pronotum,G,0.77,52.096,32,84,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4766,RCP,Pronotum,G,0.77,39.63,21,66,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4764,VIS,Pronotum,R,0.77,119.353,77,165,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4765,LCP,Pronotum,R,0.77,80.745,52,117,F04,RoI,hirs01Pron
hirs01,Anoplognathus_hirsutus,AN25002925,4766,RCP,Pronotum,R,0.77,81.581,53,117,F04,RoI,hirs01Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4767,VIS,Pronotum,B,0.775,32.314,11,140,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4768,LCP,Pronotum,B,0.775,30.362,4,114,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4769,RCP,Pronotum,B,0.775,6.128,0,107,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4767,VIS,Pronotum,G,0.775,63.784,38,171,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4768,LCP,Pronotum,G,0.775,58.162,35,143,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4769,RCP,Pronotum,G,0.775,46.376,27,140,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4767,VIS,Pronotum,R,0.775,97.018,66,166,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4768,LCP,Pronotum,R,0.775,83.051,54,141,F04,RoI,hirs02Pron
hirs02,Anoplognathus_hirsutus,AN25002929,4769,RCP,Pronotum,R,0.775,85.948,51,142,F04,RoI,hirs02Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4770,VIS,Pronotum,B,0.827,13.146,0,143,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4771,LCP,Pronotum,B,0.827,1.798,0,105,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4772,RCP,Pronotum,B,266.667,89.65,0,250,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4770,VIS,Pronotum,G,0.827,52.993,36,190,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4771,LCP,Pronotum,G,0.827,55.558,37,174,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4772,RCP,Pronotum,G,266.667,100.168,2,247,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4770,VIS,Pronotum,R,0.827,78.686,43,195,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4771,LCP,Pronotum,R,0.827,68.015,36,167,F04,RoI,hirs03Pron
hirs03,Anoplognathus_hirsutus,AN25002943,4772,RCP,Pronotum,R,266.667,89.735,0,233,F04,RoI,hirs03Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4780,VIS,Pronotum,B,1.425,39.19,20,109,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4782,LCP,Pronotum,B,1.425,35.775,18,105,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4783,RCP,Pronotum,B,1.425,13.44,0,66,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4780,VIS,Pronotum,G,1.425,45.48,24,113,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4782,LCP,Pronotum,G,1.425,34.397,17,96,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4783,RCP,Pronotum,G,1.425,34.283,20,83,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4780,VIS,Pronotum,R,1.425,75.203,45,117,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4782,LCP,Pronotum,R,1.425,62.1,33,98,F04,RoI,hirs04Pron
hirs04,Anoplognathus_hirsutus,AN25002974,4783,RCP,Pronotum,R,1.425,63.504,35,93,F04,RoI,hirs04Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4786,VIS,Pronotum,B,0.775,27.121,6,81,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4787,LCP,Pronotum,B,0.775,25.225,0,76,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4788,RCP,Pronotum,B,0.775,8.508,0,57,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4786,VIS,Pronotum,G,0.775,51.02,29,109,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4787,LCP,Pronotum,G,0.775,46.844,22,104,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4788,RCP,Pronotum,G,0.775,37.405,19,83,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4786,VIS,Pronotum,R,0.775,82.262,47,130,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4787,LCP,Pronotum,R,0.775,70.596,38,118,F04,RoI,hirs05Pron
hirs05,Anoplognathus_hirsutus,AN25002975,4788,RCP,Pronotum,R,0.775,73.665,41,119,F04,RoI,hirs05Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4773,VIS,Pronotum,B,1.43,39.329,14,92,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4774,LCP,Pronotum,B,1.43,40.597,10,106,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4775,RCP,Pronotum,B,1.43,14.079,0,59,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4773,VIS,Pronotum,G,1.43,45.857,27,105,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4774,LCP,Pronotum,G,1.43,38.051,19,89,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4775,RCP,Pronotum,G,1.43,36.034,18,81,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4773,VIS,Pronotum,R,1.43,78.269,48,129,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4774,LCP,Pronotum,R,1.43,68.66,40,112,F04,RoI,hirs06Pron
hirs06,Anoplognathus_hirsutus,AN25002976,4775,RCP,Pronotum,R,1.43,68.744,39,110,F04,RoI,hirs06Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4777,VIS,Pronotum,B,1.129,34.911,16,121,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4778,LCP,Pronotum,B,1.129,35.336,14,93,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4779,RCP,Pronotum,B,1.129,11.445,0,70,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4777,VIS,Pronotum,G,1.129,48.152,29,127,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4778,LCP,Pronotum,G,1.129,41.323,23,100,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4779,RCP,Pronotum,G,1.129,36.073,21,90,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4777,VIS,Pronotum,R,1.129,77.911,49,134,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4778,LCP,Pronotum,R,1.129,66.962,38,107,F04,RoI,hirs07Pron
hirs07,Anoplognathus_hirsutus,AN25002978,4779,RCP,Pronotum,R,1.129,67.212,39,112,F04,RoI,hirs07Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4789,VIS,Pronotum,B,1.125,29.069,11,89,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4790,LCP,Pronotum,B,1.125,27.063,1,86,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4791,RCP,Pronotum,B,1.125,18.272,9,70,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4789,VIS,Pronotum,G,1.125,44.617,26,124,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4790,LCP,Pronotum,G,1.125,45.58,26,118,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4791,RCP,Pronotum,G,1.125,31.081,19,100,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4789,VIS,Pronotum,R,1.125,59.23,34,120,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4790,LCP,Pronotum,R,1.125,52.658,29,109,F04,RoI,hirs08Pron
hirs08,Anoplognathus_hirsutus,AN25002981,4791,RCP,Pronotum,R,1.125,52.025,30,104,F04,RoI,hirs08Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4793,VIS,Pronotum,B,1.455,24.529,0,85,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4794,LCP,Pronotum,B,1.455,20.083,0,76,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4795,RCP,Pronotum,B,1.455,15.924,0,66,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4793,VIS,Pronotum,G,1.455,52.537,26,105,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4794,LCP,Pronotum,G,1.455,56.593,24,127,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4795,RCP,Pronotum,G,1.455,36.463,18,80,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4793,VIS,Pronotum,R,1.455,75.912,40,123,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4794,LCP,Pronotum,R,1.455,69.474,36,117,F04,RoI,hirs09Pron
hirs09,Anoplognathus_hirsutus,AN25002982,4795,RCP,Pronotum,R,1.455,69.025,36,111,F04,RoI,hirs09Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4796,VIS,Pronotum,B,0.715,31.253,16,97,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4797,LCP,Pronotum,B,0.715,31.816,11,92,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4798,RCP,Pronotum,B,0.715,13.361,1,76,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4796,VIS,Pronotum,G,0.715,35.398,21,113,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4797,LCP,Pronotum,G,0.715,27.854,15,103,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4798,RCP,Pronotum,G,0.715,29.647,15,94,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4796,VIS,Pronotum,R,0.715,64.365,35,123,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4797,LCP,Pronotum,R,0.715,57.081,29,114,F04,RoI,hirs10Pron
hirs10,Anoplognathus_hirsutus,AN25002986,4798,RCP,Pronotum,R,0.715,57.796,28,108,F04,RoI,hirs10Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4808,VIS,Pronotum,B,1.189,21.958,0,106,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4809,LCP,Pronotum,B,1.189,7.64,0,97,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4810,RCP,Pronotum,B,1.189,9.889,0,76,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4808,VIS,Pronotum,G,1.189,57.476,32,129,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4809,LCP,Pronotum,G,1.189,55.282,25,133,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4810,RCP,Pronotum,G,1.189,41.736,20,95,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4808,VIS,Pronotum,R,1.189,90.53,54,140,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4809,LCP,Pronotum,R,1.189,81.99,47,138,F04,RoI,hirs11Pron
hirs11,Anoplognathus_hirsutus,AN25003184,4810,RCP,Pronotum,R,1.189,80.97,46,129,F04,RoI,hirs11Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4802,VIS,Pronotum,B,1.083,31.002,5,122,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4803,LCP,Pronotum,B,1.083,31.513,0,114,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4804,RCP,Pronotum,B,1.083,8.62,0,100,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4802,VIS,Pronotum,G,1.083,57.474,35,137,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4803,LCP,Pronotum,G,1.083,56.054,29,136,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4804,RCP,Pronotum,G,1.083,43.209,24,118,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4802,VIS,Pronotum,R,1.083,96.517,63,151,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4803,LCP,Pronotum,R,1.083,87.626,56,140,F04,RoI,hirs12Pron
hirs12,Anoplognathus_hirsutus,AN25003186,4804,RCP,Pronotum,R,1.083,88.964,55,136,F04,RoI,hirs12Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4805,VIS,Pronotum,B,1.366,30.477,0,77,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4806,LCP,Pronotum,B,1.366,23.888,0,68,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4807,RCP,Pronotum,B,1.366,14.18,0,60,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4805,VIS,Pronotum,G,1.366,60.858,33,117,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4806,LCP,Pronotum,G,1.366,57.081,25,115,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4807,RCP,Pronotum,G,1.366,43.078,23,91,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4805,VIS,Pronotum,R,1.366,92.586,59,149,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4806,LCP,Pronotum,R,1.366,80.225,46,133,F04,RoI,hirs13Pron
hirs13,Anoplognathus_hirsutus,AN25003193,4807,RCP,Pronotum,R,1.366,80.148,48,132,F04,RoI,hirs13Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4799,VIS,Pronotum,B,1.376,29.158,8,59,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4800,LCP,Pronotum,B,1.376,23.905,0,62,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4801,RCP,Pronotum,B,1.376,15.047,0,48,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4799,VIS,Pronotum,G,1.376,52.628,23,101,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4800,LCP,Pronotum,G,1.376,53.28,18,118,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4801,RCP,Pronotum,G,1.376,33.898,14,70,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4799,VIS,Pronotum,R,1.376,75.553,37,114,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4800,LCP,Pronotum,R,1.376,65.994,29,102,F04,RoI,hirs14Pron
hirs14,Anoplognathus_hirsutus,AN25003197,4801,RCP,Pronotum,R,1.376,66.645,30,104,F04,RoI,hirs14Pron
lats01,Anoplosthetus_laetus,NA,4110,VIS,Pronotum,B,1.464,101.43,65,146,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4111,LCP,Pronotum,B,1.464,105.592,60,160,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4112,RCP,Pronotum,B,1.464,50.595,29,107,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4110,VIS,Pronotum,G,1.464,94.293,65,152,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4111,LCP,Pronotum,G,1.464,99.683,62,168,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4112,RCP,Pronotum,G,1.464,57.252,37,130,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4110,VIS,Pronotum,R,1.464,78.635,56,141,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4111,LCP,Pronotum,R,1.464,72.746,47,134,J26,RoI,lats01Pron
lats01,Anoplosthetus_laetus,NA,4112,RCP,Pronotum,R,1.464,59.77,41,126,J26,RoI,lats01Pron
lats02,Anoplosthetus_laetus,NA,4113,VIS,Pronotum,B,1.019,46.687,22,113,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4114,LCP,Pronotum,B,1.019,15.84,0,105,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4115,RCP,Pronotum,B,1.019,26.312,15,89,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4113,VIS,Pronotum,G,1.019,154.7,95,212,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4114,LCP,Pronotum,G,1.019,185.919,104,235,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4115,RCP,Pronotum,G,1.019,53.01,30,121,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4113,VIS,Pronotum,R,1.019,87.667,52,160,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4114,LCP,Pronotum,R,1.019,89.17,32,175,J26,RoI,lats02Pron
lats02,Anoplosthetus_laetus,NA,4115,RCP,Pronotum,R,1.019,51.101,30,113,J26,RoI,lats02Pron
lats03,Anoplosthetus_laetus,NA,4116,VIS,Pronotum,B,1.425,56.349,35,112,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4117,LCP,Pronotum,B,1.425,31.618,0,91,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4118,RCP,Pronotum,B,1.425,28.997,15,87,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4116,VIS,Pronotum,G,1.425,134.146,85,192,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4117,LCP,Pronotum,G,1.425,155.673,86,220,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4118,RCP,Pronotum,G,1.425,62.024,37,117,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4116,VIS,Pronotum,R,1.425,70.509,52,131,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4117,LCP,Pronotum,R,1.425,50.769,0,127,J26,RoI,lats03Pron
lats03,Anoplosthetus_laetus,NA,4118,RCP,Pronotum,R,1.425,54.192,36,97,J26,RoI,lats03Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4072,VIS,Pronotum,B,2.44,40.803,24,132,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4073,LCP,Pronotum,B,2.44,4.379,0,113,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4074,RCP,Pronotum,B,2.44,20.329,0,106,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4072,VIS,Pronotum,G,2.44,94.864,62,189,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4073,LCP,Pronotum,G,2.44,97.384,56,203,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4074,RCP,Pronotum,G,2.44,66.472,39,156,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4072,VIS,Pronotum,R,2.44,125.605,73,195,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4073,LCP,Pronotum,R,2.44,118.69,62,199,J26,RoI,mcla01Pron
mcla01,Anoplognathus_macleayi_aurora,AN25003299,4074,RCP,Pronotum,R,2.44,117.294,64,185,J26,RoI,mcla01Pron
mont01,Anoplognathus_montanus,AN25005349,4811,VIS,Pronotum,B,2.257,35.315,0,99,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4813,LCP,Pronotum,B,2.257,33.381,0,90,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4814,RCP,Pronotum,B,2.257,6.376,0,77,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4811,VIS,Pronotum,G,2.257,79.59,42,183,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4813,LCP,Pronotum,G,2.257,77.116,34,197,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4814,RCP,Pronotum,G,2.257,61.683,30,126,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4811,VIS,Pronotum,R,2.257,118.956,75,176,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4813,LCP,Pronotum,R,2.257,107.036,63,162,F04,RoI,mont01Pron
mont01,Anoplognathus_montanus,AN25005349,4814,RCP,Pronotum,R,2.257,112.85,64,169,F04,RoI,mont01Pron
mont02,Anoplognathus_montanus,AN25005261,4816,VIS,Pronotum,B,2.734,38.873,3,102,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4817,LCP,Pronotum,B,2.734,42.381,0,112,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4818,RCP,Pronotum,B,2.734,2.976,0,67,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4816,VIS,Pronotum,G,2.734,62.966,29,122,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4817,LCP,Pronotum,G,2.734,55.935,20,115,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4818,RCP,Pronotum,G,2.734,50.338,21,105,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4816,VIS,Pronotum,R,2.734,112.642,62,172,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4817,LCP,Pronotum,R,2.734,102.646,52,162,F04,RoI,mont02Pron
mont02,Anoplognathus_montanus,AN25005261,4818,RCP,Pronotum,R,2.734,102.072,51,164,F04,RoI,mont02Pron
mont03,Anoplognathus_montanus,AN25005307,4819,VIS,Pronotum,B,3.46,44.803,15,84,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4820,LCP,Pronotum,B,3.46,42.181,13,86,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4821,RCP,Pronotum,B,3.46,13.013,0,51,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4819,VIS,Pronotum,G,3.46,64.824,31,115,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4820,LCP,Pronotum,G,3.46,55.039,20,101,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4821,RCP,Pronotum,G,3.46,47.252,21,93,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4819,VIS,Pronotum,R,3.46,96.909,50,151,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4820,LCP,Pronotum,R,3.46,81.852,37,132,F04,RoI,mont03Pron
mont03,Anoplognathus_montanus,AN25005307,4821,RCP,Pronotum,R,3.46,82.244,36,133,F04,RoI,mont03Pron
mont04,Anoplognathus_montanus,AN25005279,4822,VIS,Pronotum,B,3.357,27.79,0,83,F04,RoI,mont04Pron
mont04,Anoplognathus_montanus,AN25005279,4823,LCP,Pronotum,B,3.357,28.255,0,90,F04,RoI,mont04Pron
mont04,Anoplognathus_montanus,AN25005279,4824,RCP,Pronotum,B,3.357,5.198,0,58,F04,RoI,mont04Pron
mont04,Anoplognathus_montanus,AN25005279,4822,VIS,Pronotum,G,3.357,64.462,23,152,F04,RoI,mont04Pron
mont04,Anoplognathus_montanus,AN25005279,4823,LCP,Pronotum,G,3.357,62.099,12,169,F04,RoI,mont04Pron
