species,patch_ID,ID,R,G,B,type,camera_cat,col_percent,location
Neocuris_duboulayi,Neocuris_duboulayi_1,Neocuris_duboulayi_1,103.662,121.572,119.253,VIS,small,1,grey
Neocuris_duboulayi,Neocuris_duboulayi_2,Neocuris_duboulayi_2,103.81,121.172,118.465,VIS,small,1,grey
Neocuris_duboulayi,Neocuris_duboulayi_3,Neocuris_duboulayi_3,97.646,113.856,111.751,VIS,small,1,grey
Neocuris_duboulayi,Neocuris_duboulayi_1,Neocuris_duboulayi_1,133.7,79.945,122.784,NIR,small,1,grey
Neocuris_duboulayi,Neocuris_duboulayi_2,Neocuris_duboulayi_2,139.852,84.152,128.662,NIR,small,1,grey
Neocuris_duboulayi,Neocuris_duboulayi_3,Neocuris_duboulayi_3,136.363,81.969,125.446,NIR,small,1,grey
Neospades_cruciata,Neospades_cruciata_1,Neospades_cruciata_1,0.003,0,38.848,UV,small,0.580357143,RoI
Neospades_cruciata,Neospades_cruciata_2,Neospades_cruciata_2,0.003,0,34.498,UV,small,0.631336406,RoI
Neospades_cruciata,Neospades_cruciata_3,Neospades_cruciata_3,0.016,0,26.836,UV,small,0.631313131,RoI
Neospades_cruciata,Neospades_cruciata_blue_1,Neospades_cruciata_1,7.15E-04,0,44.382,UV,small,0.419642857,RoI
Neospades_cruciata,Neospades_cruciata_blue_2,Neospades_cruciata_2,0.019,0,33.418,UV,small,0.368663594,RoI
Neospades_cruciata,Neospades_cruciata_blue_3,Neospades_cruciata_3,0.002,6.58E-04,45.297,UV,small,0.368686869,RoI
Neospades_cruciata,Neospades_cruciata_1,Neospades_cruciata_1,45.556,32.761,8.981,VIS,small,0.580357143,RoI
Neospades_cruciata,Neospades_cruciata_2,Neospades_cruciata_2,62.682,27.716,16.932,VIS,small,0.631336406,RoI
Neospades_cruciata,Neospades_cruciata_3,Neospades_cruciata_3,47.837,23.72,6.83,VIS,small,0.631313131,RoI
Neospades_cruciata,Neospades_cruciata_blue_1,Neospades_cruciata_1,12.163,16.68,18.422,VIS,small,0.419642857,RoI
Neospades_cruciata,Neospades_cruciata_blue_2,Neospades_cruciata_2,16.342,23.762,20.732,VIS,small,0.368663594,RoI
Neospades_cruciata,Neospades_cruciata_blue_3,Neospades_cruciata_3,16.36,20.961,26.674,VIS,small,0.368686869,RoI
Neospades_cruciata,Neospades_cruciata_1,Neospades_cruciata_1,76.161,40.255,69.807,NIR,small,0.580357143,RoI
Neospades_cruciata,Neospades_cruciata_2,Neospades_cruciata_2,97.052,48.075,76.716,NIR,small,0.631336406,RoI
Neospades_cruciata,Neospades_cruciata_3,Neospades_cruciata_3,88.668,42.82,70.896,NIR,small,0.631313131,RoI
Neospades_cruciata,Neospades_cruciata_blue_1,Neospades_cruciata_1,85.598,49.546,82.744,NIR,small,0.419642857,RoI
Neospades_cruciata,Neospades_cruciata_blue_2,Neospades_cruciata_2,80.169,48.081,81.271,NIR,small,0.368663594,RoI
Neospades_cruciata,Neospades_cruciata_blue_3,Neospades_cruciata_3,76.314,44.106,75.986,NIR,small,0.368686869,RoI
Neospades_cruciata,Neospades_cruciata_1,Neospades_cruciata_1,1.195,0,148.883,UV,small,0.580357143,grey
Neospades_cruciata,Neospades_cruciata_2,Neospades_cruciata_2,2.925,0,150.59,UV,small,0.631336406,grey
Neospades_cruciata,Neospades_cruciata_3,Neospades_cruciata_3,0.428,0,141.969,UV,small,0.631313131,grey
Neospades_cruciata,Neospades_cruciata_blue_1,Neospades_cruciata_1,1.195,0,148.883,UV,small,0.419642857,grey
Neospades_cruciata,Neospades_cruciata_blue_2,Neospades_cruciata_2,2.925,0,150.59,UV,small,0.368663594,grey
Neospades_cruciata,Neospades_cruciata_blue_3,Neospades_cruciata_3,0.428,0,141.969,UV,small,0.368686869,grey
Neospades_cruciata,Neospades_cruciata_1,Neospades_cruciata_1,72.283,83.771,81.411,VIS,small,0.580357143,grey
Neospades_cruciata,Neospades_cruciata_2,Neospades_cruciata_2,90.585,105.153,101.979,VIS,small,0.631336406,grey
Neospades_cruciata,Neospades_cruciata_3,Neospades_cruciata_3,70.873,82.374,79.503,VIS,small,0.631313131,grey
Neospades_cruciata,Neospades_cruciata_blue_1,Neospades_cruciata_1,72.283,83.771,81.411,VIS,small,0.419642857,grey
Neospades_cruciata,Neospades_cruciata_blue_2,Neospades_cruciata_2,90.585,105.153,101.979,VIS,small,0.368663594,grey
Neospades_cruciata,Neospades_cruciata_blue_3,Neospades_cruciata_3,70.873,82.374,79.503,VIS,small,0.368686869,grey
Neospades_cruciata,Neospades_cruciata_1,Neospades_cruciata_1,134.027,80.406,123.545,NIR,small,0.580357143,grey
Neospades_cruciata,Neospades_cruciata_2,Neospades_cruciata_2,136.798,82.246,125.82,NIR,small,0.631336406,grey
Neospades_cruciata,Neospades_cruciata_3,Neospades_cruciata_3,134.183,80.564,123.412,NIR,small,0.631313131,grey
Neospades_cruciata,Neospades_cruciata_blue_1,Neospades_cruciata_1,134.027,80.406,123.545,NIR,small,0.419642857,grey
Neospades_cruciata,Neospades_cruciata_blue_2,Neospades_cruciata_2,136.798,82.246,125.82,NIR,small,0.368663594,grey
Neospades_cruciata,Neospades_cruciata_blue_3,Neospades_cruciata_3,134.183,80.564,123.412,NIR,small,0.368686869,grey
Neospades_lateralis,Neospades_lateralis_1,Neospades_lateralis_1,0.005,0,39.273,UV,small,0.479245283,RoI
Neospades_lateralis,Neospades_lateralis_2,Neospades_lateralis_2,0.046,0,39.958,UV,small,0.463963964,RoI
Neospades_lateralis,Neospades_lateralis_3,Neospades_lateralis_3,0.016,0,32.285,UV,small,0.447761194,RoI
Neospades_lateralis,Neospades_lateralis_blue_1,Neospades_lateralis_1,0.002,0,51.088,UV,small,0.520754717,RoI
Neospades_lateralis,Neospades_lateralis_blue_2,Neospades_lateralis_2,0.002,0,51.261,UV,small,0.536036036,RoI
Neospades_lateralis,Neospades_lateralis_blue_3,Neospades_lateralis_3,0.029,2.93E-04,36.449,UV,small,0.552238806,RoI
Neospades_lateralis,Neospades_lateralis_1,Neospades_lateralis_1,47.304,63.921,15.102,VIS,small,0.479245283,RoI
Neospades_lateralis,Neospades_lateralis_2,Neospades_lateralis_2,36.25,50.388,23.456,VIS,small,0.463963964,RoI
Neospades_lateralis,Neospades_lateralis_3,Neospades_lateralis_3,39.827,32.519,6.655,VIS,small,0.447761194,RoI
Neospades_lateralis,Neospades_lateralis_blue_1,Neospades_lateralis_1,24.835,29.194,24.907,VIS,small,0.520754717,RoI
Neospades_lateralis,Neospades_lateralis_blue_2,Neospades_lateralis_2,26.708,30.801,25.404,VIS,small,0.536036036,RoI
Neospades_lateralis,Neospades_lateralis_blue_3,Neospades_lateralis_3,16.793,20.568,21.489,VIS,small,0.552238806,RoI
Neospades_lateralis,Neospades_lateralis_1,Neospades_lateralis_1,65.696,34.257,62.461,NIR,small,0.479245283,RoI
Neospades_lateralis,Neospades_lateralis_2,Neospades_lateralis_2,59.964,30.699,57.725,NIR,small,0.463963964,RoI
Neospades_lateralis,Neospades_lateralis_3,Neospades_lateralis_3,40.461,19.209,38.284,NIR,small,0.447761194,RoI
Neospades_lateralis,Neospades_lateralis_blue_1,Neospades_lateralis_1,80.893,48.165,81.495,NIR,small,0.520754717,RoI
Neospades_lateralis,Neospades_lateralis_blue_2,Neospades_lateralis_2,78.165,44.12,75.244,NIR,small,0.536036036,RoI
Neospades_lateralis,Neospades_lateralis_blue_3,Neospades_lateralis_3,69.045,38.094,67.241,NIR,small,0.552238806,RoI
Neospades_lateralis,Neospades_lateralis_1,Neospades_lateralis_1,2.048,0,149.152,UV,small,0.479245283,grey
Neospades_lateralis,Neospades_lateralis_2,Neospades_lateralis_2,1.917,0,149.493,UV,small,0.463963964,grey
Neospades_lateralis,Neospades_lateralis_3,Neospades_lateralis_3,2.913,0,153.264,UV,small,0.447761194,grey
Neospades_lateralis,Neospades_lateralis_blue_1,Neospades_lateralis_1,2.048,0,149.152,UV,small,0.520754717,grey
Neospades_lateralis,Neospades_lateralis_blue_2,Neospades_lateralis_2,1.917,0,149.493,UV,small,0.536036036,grey
Neospades_lateralis,Neospades_lateralis_blue_3,Neospades_lateralis_3,2.913,0,153.264,UV,small,0.552238806,grey
Neospades_lateralis,Neospades_lateralis_1,Neospades_lateralis_1,76.932,88.982,86.057,VIS,small,0.479245283,grey
Neospades_lateralis,Neospades_lateralis_2,Neospades_lateralis_2,72.668,83.986,80.654,VIS,small,0.463963964,grey
Neospades_lateralis,Neospades_lateralis_3,Neospades_lateralis_3,73.184,84.701,81.17,VIS,small,0.447761194,grey
Neospades_lateralis,Neospades_lateralis_blue_1,Neospades_lateralis_1,76.932,88.982,86.057,VIS,small,0.520754717,grey
Neospades_lateralis,Neospades_lateralis_blue_2,Neospades_lateralis_2,72.668,83.986,80.654,VIS,small,0.536036036,grey
Neospades_lateralis,Neospades_lateralis_blue_3,Neospades_lateralis_3,73.184,84.701,81.17,VIS,small,0.552238806,grey
Neospades_lateralis,Neospades_lateralis_1,Neospades_lateralis_1,131.32,78.795,121.204,NIR,small,0.479245283,grey
Neospades_lateralis,Neospades_lateralis_2,Neospades_lateralis_2,129.114,77.507,119.015,NIR,small,0.463963964,grey
Neospades_lateralis,Neospades_lateralis_3,Neospades_lateralis_3,134.093,80.82,123.576,NIR,small,0.447761194,grey
Neospades_lateralis,Neospades_lateralis_blue_1,Neospades_lateralis_1,131.32,78.795,121.204,NIR,small,0.520754717,grey
Neospades_lateralis,Neospades_lateralis_blue_2,Neospades_lateralis_2,129.114,77.507,119.015,NIR,small,0.536036036,grey
Neospades_lateralis,Neospades_lateralis_blue_3,Neospades_lateralis_3,134.093,80.82,123.576,NIR,small,0.552238806,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_1,Pachycisseis_bicolor_1,0.208,0.022,36.07,UV,large,0.86695279,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_2,Pachycisseis_bicolor_2,0.618,0.149,40.431,UV,large,0.878787879,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_3,Pachycisseis_bicolor_3,0.562,0.441,35.638,UV,large,0.85,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_1,Pachycisseis_bicolor_1,0.051,0,52.308,UV,large,0.13304721,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_2,Pachycisseis_bicolor_2,0,0,82.801,UV,large,0.121212121,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_3,Pachycisseis_bicolor_3,0.004,0,58.982,UV,large,0.15,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_1,Pachycisseis_bicolor_1,58.992,34.612,25.583,VIS,large,0.86695279,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_2,Pachycisseis_bicolor_2,63.006,38.169,26.609,VIS,large,0.878787879,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_3,Pachycisseis_bicolor_3,57.087,30.784,24.713,VIS,large,0.85,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_1,Pachycisseis_bicolor_1,98.096,97.565,59.743,VIS,large,0.13304721,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_2,Pachycisseis_bicolor_2,91.244,100.139,78,VIS,large,0.121212121,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_3,Pachycisseis_bicolor_3,81.729,84.39,55.55,VIS,large,0.15,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_1,Pachycisseis_bicolor_1,39.678,19.352,35.963,NIR,large,0.86695279,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_2,Pachycisseis_bicolor_2,33.612,16.651,29.837,NIR,large,0.878787879,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_3,Pachycisseis_bicolor_3,75.239,37.065,62.82,NIR,large,0.85,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_1,Pachycisseis_bicolor_1,104.851,60.879,95.23,NIR,large,0.13304721,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_2,Pachycisseis_bicolor_2,71.762,37.44,64.861,NIR,large,0.121212121,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_white_3,Pachycisseis_bicolor_3,77.764,41.294,69.936,NIR,large,0.15,RoI
Pachycisseis_bicolor,Pachycisseis_bicolor_1,Pachycisseis_bicolor_1,0.714,0,151.194,UV,large,0.86695279,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_2,Pachycisseis_bicolor_2,0.714,0,151.194,UV,large,0.878787879,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_3,Pachycisseis_bicolor_3,0.714,0,151.194,UV,large,0.85,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_1,Pachycisseis_bicolor_1,0.714,0,151.194,UV,large,0.13304721,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_2,Pachycisseis_bicolor_2,0.714,0,151.194,UV,large,0.121212121,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_3,Pachycisseis_bicolor_3,0.714,0,151.194,UV,large,0.15,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_1,Pachycisseis_bicolor_1,96.88,110.739,106.917,VIS,large,0.86695279,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_2,Pachycisseis_bicolor_2,96.88,110.739,106.917,VIS,large,0.878787879,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_3,Pachycisseis_bicolor_3,96.88,110.739,106.917,VIS,large,0.85,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_1,Pachycisseis_bicolor_1,96.88,110.739,106.917,VIS,large,0.13304721,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_2,Pachycisseis_bicolor_2,96.88,110.739,106.917,VIS,large,0.121212121,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_3,Pachycisseis_bicolor_3,96.88,110.739,106.917,VIS,large,0.15,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_1,Pachycisseis_bicolor_1,96.524,55.597,88.486,NIR,large,0.86695279,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_2,Pachycisseis_bicolor_2,96.524,55.597,88.486,NIR,large,0.878787879,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_3,Pachycisseis_bicolor_3,96.524,55.597,88.486,NIR,large,0.85,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_1,Pachycisseis_bicolor_1,96.524,55.597,88.486,NIR,large,0.13304721,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_2,Pachycisseis_bicolor_2,96.524,55.597,88.486,NIR,large,0.121212121,grey
Pachycisseis_bicolor,Pachycisseis_bicolor_white_3,Pachycisseis_bicolor_3,96.524,55.597,88.486,NIR,large,0.15,grey
Phaenops_gentilis,Phaenops_gentilis_1,Phaenops_gentilis_1,0.101,0,56.385,UV,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_2,Phaenops_gentilis_2,0,0,83.745,UV,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_3,Phaenops_gentilis_3,0.021,0,58.646,UV,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_1,Phaenops_gentilis_1,35.145,60.107,37.603,VIS,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_2,Phaenops_gentilis_2,21.315,47.42,34.633,VIS,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_3,Phaenops_gentilis_3,38.971,63.785,41.271,VIS,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_1,Phaenops_gentilis_1,86.15,55.442,91.707,NIR,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_2,Phaenops_gentilis_2,90.142,55.833,90.875,NIR,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_3,Phaenops_gentilis_3,90.433,58.672,95.277,NIR,small,1,RoI
Phaenops_gentilis,Phaenops_gentilis_1,Phaenops_gentilis_1,27.762,0,178.525,UV,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_2,Phaenops_gentilis_2,29.254,0,179.075,UV,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_3,Phaenops_gentilis_3,29.308,0,180.595,UV,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_1,Phaenops_gentilis_1,109.756,129.642,128.115,VIS,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_2,Phaenops_gentilis_2,76.769,89.641,87.234,VIS,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_3,Phaenops_gentilis_3,108.86,127.495,125.209,VIS,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_1,Phaenops_gentilis_1,134.345,80.202,123.255,NIR,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_2,Phaenops_gentilis_2,137.112,82.137,126.102,NIR,small,1,grey
Phaenops_gentilis,Phaenops_gentilis_3,Phaenops_gentilis_3,135.321,81.137,124.277,NIR,small,1,grey
Poecilonota_salixi,Poecilonota_salixi_1,Poecilonota_salixi_1,0.144,0.048,43.797,UV,medium,1,RoI
Poecilonota_salixi,Poecilonota_salixi_2,Poecilonota_salixi_2,0.596,0.341,36.174,UV,medium,1,RoI
Poecilonota_salixi,Poecilonota_salixi_1,Poecilonota_salixi_1,73.369,77.445,59.18,VIS,medium,1,RoI
Poecilonota_salixi,Poecilonota_salixi_2,Poecilonota_salixi_2,74.888,76.003,54.751,VIS,medium,1,RoI
Poecilonota_salixi,Poecilonota_salixi_1,Poecilonota_salixi_1,58.674,34.251,61.168,NIR,medium,1,RoI
Poecilonota_salixi,Poecilonota_salixi_2,Poecilonota_salixi_2,43.122,21.894,39.022,NIR,medium,1,RoI
Poecilonota_salixi,Poecilonota_salixi_1,Poecilonota_salixi_1,30.858,0,177.01,UV,medium,1,grey
Poecilonota_salixi,Poecilonota_salixi_2,Poecilonota_salixi_2,25.962,0,170.098,UV,medium,1,grey
Poecilonota_salixi,Poecilonota_salixi_1,Poecilonota_salixi_1,173.108,191.988,188.742,VIS,medium,1,grey
Poecilonota_salixi,Poecilonota_salixi_2,Poecilonota_salixi_2,168.235,188.597,185.595,VIS,medium,1,grey
Poecilonota_salixi,Poecilonota_salixi_1,Poecilonota_salixi_1,96.397,55.184,87.941,NIR,medium,1,grey
Poecilonota_salixi,Poecilonota_salixi_2,Poecilonota_salixi_2,97.798,56.077,89.247,NIR,medium,1,grey
Polybothris_auriventris,Polybothris_auriventris_1,Polybothris_auriventris_1,0.064,0.002,39.184,UV,big,1,RoI
Polybothris_auriventris,Polybothris_auriventris_1,Polybothris_auriventris_1,25.289,28.49,24.035,VIS,big,1,RoI
Polybothris_auriventris,Polybothris_auriventris_1,Polybothris_auriventris_1,24.678,14.353,24.112,NIR,big,1,RoI
Polybothris_auriventris,Polybothris_auriventris_1,Polybothris_auriventris_1,0.846,0,144.94,UV,big,1,grey
Polybothris_auriventris,Polybothris_auriventris_1,Polybothris_auriventris_1,98.085,112.411,108.334,VIS,big,1,grey
Polybothris_auriventris,Polybothris_auriventris_1,Polybothris_auriventris_1,84.185,47.41,77.179,NIR,big,1,grey
Polycesta_mastersii,Polycesta_mastersii_1,Polycesta_mastersii_1,0.261,0.184,25.476,UV,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_2,Polycesta_mastersii_2,0.472,0.476,36.05,UV,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_3,Polycesta_mastersii_3,0.797,1.351,35.181,UV,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_1,Polycesta_mastersii_1,35.632,30.374,23.298,VIS,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_2,Polycesta_mastersii_2,33.834,29.989,20.832,VIS,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_3,Polycesta_mastersii_3,35.997,32.454,23.224,VIS,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_1,Polycesta_mastersii_1,61.166,37.195,65.443,NIR,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_2,Polycesta_mastersii_2,59.622,35.782,63.637,NIR,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_3,Polycesta_mastersii_3,65.917,38.868,67.506,NIR,large,1,RoI
Polycesta_mastersii,Polycesta_mastersii_1,Polycesta_mastersii_1,2.737,0,149.91,UV,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_2,Polycesta_mastersii_2,2.737,0,149.91,UV,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_3,Polycesta_mastersii_3,2.737,0,149.91,UV,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_1,Polycesta_mastersii_1,89.656,102.503,98.802,VIS,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_2,Polycesta_mastersii_2,89.656,102.503,98.802,VIS,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_3,Polycesta_mastersii_3,87.128,99.774,95.946,VIS,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_1,Polycesta_mastersii_1,103.944,60.747,95.326,NIR,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_2,Polycesta_mastersii_2,103.944,60.747,95.326,NIR,large,1,grey
Polycesta_mastersii,Polycesta_mastersii_3,Polycesta_mastersii_3,103.944,60.747,95.326,NIR,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_1,Pseudotaenia_ajax_1,0.891,1.565,34.519,UV,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_2,Pseudotaenia_ajax_2,1.843,3.659,31.767,UV,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_3,Pseudotaenia_ajax_3,0.134,0.143,52.303,UV,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_1,Pseudotaenia_ajax_1,24.984,55.991,31.794,VIS,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_2,Pseudotaenia_ajax_2,27.174,58.207,24.678,VIS,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_3,Pseudotaenia_ajax_3,36.35,98.302,44.662,VIS,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_1,Pseudotaenia_ajax_1,65.558,40.286,69.83,NIR,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_2,Pseudotaenia_ajax_2,66.686,42.177,72.997,NIR,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_3,Pseudotaenia_ajax_3,68.31,43.767,75.727,NIR,large,1,RoI
Pseudotaenia_ajax,Pseudotaenia_ajax_1,Pseudotaenia_ajax_1,3.822,0,150.306,UV,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_2,Pseudotaenia_ajax_2,23.382,0,172.598,UV,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_3,Pseudotaenia_ajax_3,1.989,0,143.542,UV,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_1,Pseudotaenia_ajax_1,122.11,140.099,136.678,VIS,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_2,Pseudotaenia_ajax_2,130.212,148.723,145.648,VIS,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_3,Pseudotaenia_ajax_3,120.318,138.841,136.007,VIS,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_1,Pseudotaenia_ajax_1,100.244,58.126,91.824,NIR,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_2,Pseudotaenia_ajax_2,94.029,53.756,86.119,NIR,large,1,grey
Pseudotaenia_ajax,Pseudotaenia_ajax_3,Pseudotaenia_ajax_3,107.186,62.689,98.19,NIR,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_1,Pseudotaenia_gigas_1,0.815,1.141,36.461,UV,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_2,Pseudotaenia_gigas_2,0.688,1.648,40.225,UV,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_3,Pseudotaenia_gigas_3,0.724,0.471,46.674,UV,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_1,Pseudotaenia_gigas_1,50.634,83.741,21.412,VIS,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_2,Pseudotaenia_gigas_2,78.935,104.564,8.004,VIS,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_3,Pseudotaenia_gigas_3,73.121,114.032,16.577,VIS,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_1,Pseudotaenia_gigas_1,41,22.315,40.611,NIR,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_2,Pseudotaenia_gigas_2,67.607,38.986,64.941,NIR,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_3,Pseudotaenia_gigas_3,45.882,25.513,45.781,NIR,large,1,RoI
Pseudotaenia_gigas,Pseudotaenia_gigas_1,Pseudotaenia_gigas_1,2.282,0,147.732,UV,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_2,Pseudotaenia_gigas_2,10.779,0,159.021,UV,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_3,Pseudotaenia_gigas_3,1.789,0,146.516,UV,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_1,Pseudotaenia_gigas_1,129.384,148.408,145.275,VIS,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_2,Pseudotaenia_gigas_2,90.372,103.742,100.54,VIS,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_3,Pseudotaenia_gigas_3,122.947,141.661,137.642,VIS,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_1,Pseudotaenia_gigas_1,104.993,61.618,96.367,NIR,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_2,Pseudotaenia_gigas_2,99.648,57.851,91.357,NIR,large,1,grey
Pseudotaenia_gigas,Pseudotaenia_gigas_3,Pseudotaenia_gigas_3,101.695,59.296,93.133,NIR,large,1,grey
Selagis_caloptera,Selagis_caloptera_1,Selagis_caloptera_1,0.17,2.63E-04,53.822,UV,medium,0.439153439,RoI
Selagis_caloptera,Selagis_caloptera_2,Selagis_caloptera_2,0.282,0,54.434,UV,medium,0.409736308,RoI
Selagis_caloptera,Selagis_caloptera_3,Selagis_caloptera_3,0.341,1.44E-04,61.46,UV,medium,0.44212963,RoI
Selagis_caloptera,Selagis_caloptera_violet_1,Selagis_caloptera_1,1.415,0.004,43.293,UV,medium,0.560846561,RoI
Selagis_caloptera,Selagis_caloptera_violet_2,Selagis_caloptera_2,0.954,5.95E-04,45.408,UV,medium,0.590263692,RoI
Selagis_caloptera,Selagis_caloptera_violet_3,Selagis_caloptera_3,0.615,0.068,34.302,UV,medium,0.55787037,RoI
Selagis_caloptera,Selagis_caloptera_1,Selagis_caloptera_1,95.868,186.837,76.848,VIS,medium,0.439153439,RoI
Selagis_caloptera,Selagis_caloptera_2,Selagis_caloptera_2,65.309,103.199,28.607,VIS,medium,0.409736308,RoI
Selagis_caloptera,Selagis_caloptera_3,Selagis_caloptera_3,63.086,91.786,40.845,VIS,medium,0.44212963,RoI
Selagis_caloptera,Selagis_caloptera_violet_1,Selagis_caloptera_1,77.24,63.639,58.74,VIS,medium,0.560846561,RoI
Selagis_caloptera,Selagis_caloptera_violet_2,Selagis_caloptera_2,47.976,46.974,44.12,VIS,medium,0.590263692,RoI
Selagis_caloptera,Selagis_caloptera_violet_3,Selagis_caloptera_3,35.368,42.609,33.54,VIS,medium,0.55787037,RoI
Selagis_caloptera,Selagis_caloptera_1,Selagis_caloptera_1,51.768,28.97,53.218,NIR,medium,0.439153439,RoI
Selagis_caloptera,Selagis_caloptera_2,Selagis_caloptera_2,41.237,20.995,38.975,NIR,medium,0.409736308,RoI
Selagis_caloptera,Selagis_caloptera_3,Selagis_caloptera_3,58.263,33.119,57.779,NIR,medium,0.44212963,RoI
